video_id,duration,genre,row_index
T8RE3NBao6w,1101,Entertainment,25125
J74AwoNfECw,702,Entertainment,25126
Up12msdV8KA,53,Film &amp; Animation,25127
psnslg2ULaU,154,Music,25128
E71ffwc13y4,1275,Science &amp; Technology,25129
3jiOmg51RzY,1018,Gaming,25130
jCOm3jWXyQs,1029,Entertainment,25131
QeCoWs2H_Kc,1334,Comedy,25132
LTJyhf8Cfjg,829,Gaming,25133
c9yc8X16w8c,449,Entertainment,25134
UNRkFYyaQt4,211,Music,25135
uIIhTOJu7_k,592,Gaming,25136
c8K4q1TOYqU,248,Entertainment,25137
yoW04GxTUkM,238,News &amp; Politics,25138
PmGej8QuEYI,599,Gaming,25139
qlcQHdR8VUs,204,Gaming,25140
2ZcqJb5qHrU,1477,Gaming,25141
YisUJonPxdU,60,Howto &amp; Style,25142
P-B2RwMMRzs,1494,Entertainment,25143
P8qXcpiUqU8,361,Sports,25144
YM7qRR7iht8,656,Gaming,25145
Y6VibRZXu50,710,Gaming,25146
HyTzptYDQlE,62,Gaming,25147
5-bg6HtC3CM,863,Gaming,25148
2cDGTjCRvfE,1165,Gaming,25149
TjLHbTnUsfc,1308,Science &amp; Technology,25150
jkvXGI6bk2Q,1185,Entertainment,25151
PV59uHhz2hM,958,Entertainment,25152
bgDSgSiP7P8,2505,People &amp; Blogs,25153
UXe3votrOOs,684,Entertainment,25154
AqoYBpEjU2w,18,People &amp; Blogs,25155
i0EOom1Vyx8,172,Sports,25156
PKb4NuFkdwM,194,Sports,25157
1QtiYBOWyME,388,Sports,25158
wc8vg6k2GUs,1112,Film &amp; Animation,25159
FnAbk_BuDk4,1883,Entertainment,25160
75DlnMlMgIQ,1076,Gaming,25161
AVatMmg3-xQ,771,Entertainment,25162
UxasrpHG2Lg,132,Sports,25163
SxfZLvUe3BU,1260,Comedy,25164
42h4y1zKa8E,102,People &amp; Blogs,25165
DRMqgdDYROw,169,Sports,25166
jTwgoHeXa48,45,Comedy,25167
_ZbHZE7ygG4,749,Entertainment,25168
qii7ii3-FYA,3449,Sports,25169
c9McaSxe5zQ,78,People &amp; Blogs,25170
LQiLRtJjtoM,123,Sports,25171
pezS8cEx1uE,754,Pets &amp; Animals,25172
WgrUkWM_W1A,682,Gaming,25173
mF-nmWJ_KdY,1026,People &amp; Blogs,25174
Jvl3JAv2C_w,48,Entertainment,25175
FcUbVjnl2Js,573,Gaming,25176
wyR6CXmO1J8,44,Comedy,25177
YfzQLXjUNwE,1224,Gaming,25178
2Zt7mzkkJV0,126,News &amp; Politics,25179
bHHV7womaMw,1394,Gaming,25181
OEaVEkcOPZk,,,25182
X5jJlNGgJHI,509,Entertainment,25183
zq5BbgtP10o,937,Entertainment,25184
6s3f8Y2FLB8,3560,Howto &amp; Style,25185
ZtFuORRwamI,549,Howto &amp; Style,25186
yCmZn2JIbaw,217,Entertainment,25187
RkznQjwwmpQ,175,Entertainment,25188
uZTniL7rwrI,922,Gaming,25189
ri_7WhlpSjE,246,Entertainment,25190
0EtGCurj6h8,291,Entertainment,25191
_ufFDLZMdZ0,422,Sports,25192
YvzLzq0hgQc,441,Science &amp; Technology,25193
ZMCPNEOENIE,851,Entertainment,25194
1DKig0YxaaE,425,Sports,25195
8-sGn9L0IcU,712,Comedy,25196
WCt0-owS24Y,2020,Film &amp; Animation,25197
99Msm2gMZRk,806,Autos &amp; Vehicles,25198
I3AosOUhbEw,672,Gaming,25199
GvvA12oTQ94,1294,Travel &amp; Events,25200
U3EPoYGCFIA,994,Gaming,25201
XzDOA1Wi25U,1818,Travel &amp; Events,25202
R3-vAgFitoc,1526,Gaming,25203
bjXNC8jKBc4,118,Sports,25204
3coKn1AoSsI,,,25205
GFPX7doZX8o,189,Sports,25206
mbhm-pfroDo,185,Sports,25207
05YvTwmtaec,1684,Entertainment,25208
joDnvLai7-w,,,25209
JVBxFXOgSv4,645,Gaming,25210
t2-Jbkft2Zg,40,Film &amp; Animation,25211
hCXAFbnMY1Q,243,Music,25212
k22JTH7Z7vQ,857,Sports,25213
8GWzH0KdAE0,843,Howto &amp; Style,25214
_L291m98cP8,444,Entertainment,25215
eqKgFbaD7-E,96,People &amp; Blogs,25216
iTvXNiQUtEQ,1189,People &amp; Blogs,25217
8ltyGAsDzfA,2667,Sports,25218
fHc0YJ2WZiM,207,Sports,25219
G-LBY1YqA-k,167,Gaming,25220
sEpWYANY8xo,104,News &amp; Politics,25221
Od6RnYwE7OQ,1149,Entertainment,25222
f64nXmiFWAs,630,Education,25223
AcPPVZFixo8,489,Film &amp; Animation,25224
dhHyftzgrGY,1288,People &amp; Blogs,25225
fxbe8nraWM4,624,Gaming,25226
JB6n6fSoTuk,128,Sports,25227
WQnhjxVmYwo,130,Sports,25228
HVOJZfPEtC4,1519,Comedy,25229
-5tJ7M607kU,193,Sports,25230
yOSQ62_TADg,749,Howto &amp; Style,25231
VrBigQ8WY7M,280,News &amp; Politics,25232
GjquWCwnpFs,64,Sports,25233
5WP7RYngw0U,317,Sports,25234
R7faTko3SpQ,354,Sports,25235
PMJC9yOWReM,1068,Gaming,25236
Lrak0bZRTyo,1170,Entertainment,25237
HgC77aO2FCk,24291,Gaming,25238
ScPX26pdQik,1256,Gaming,25239
EOIwjeJMNxM,91,News &amp; Politics,25240
Lty5sp9iIw8,297,Sports,25241
6iidyDr1oJI,1515,Music,25242
Kg-_0PTXGoc,957,Sports,25243
4-V7spSg1CQ,378,Entertainment,25244
yNYLjCg8y5E,1219,Comedy,25245
oHrLUA03f4A,,,25246
dgkDhvrdWnU,862,Autos &amp; Vehicles,25247
ppxfU6YE8gE,1448,Autos &amp; Vehicles,25248
x7exBpf1Tzk,862,Autos &amp; Vehicles,25249
tqdQB-N6S5Y,815,Gaming,25250
hO5r6m2iMS8,209,Sports,25251
vvbp2qkaNJQ,309,Entertainment,25252
T_AwUOyxMlY,863,Sports,25253
fVf0RB3nvOU,111,Gaming,25254
oGrTRVSt1Tc,334,Entertainment,25255
ruViNsi2RLg,342,News &amp; Politics,25256
MSREb1ajlag,,,25257
SKj8gPaaXlo,,,25258
mzoEYHFwjt0,213,Music,25259
EAqnKmySfiU,79,Sports,25260
89CPpf4wAZw,132,People &amp; Blogs,25261
H2Qa9vJE7dg,822,Entertainment,25262
HrShBktNroM,37,Entertainment,25263
6PUheHAPhT8,71,Music,25264
OQsqLOzb_K8,60,Entertainment,25265
2LnrkE-E1So,1466,Entertainment,25266
9SmQOZWNyWE,223,Music,25268
g4kA1dCWwJc,165,Comedy,25269
jzptPcPLCnA,1100,Nonprofits &amp; Activism,25270
1a_nkxRfjHE,568,Sports,25271
7SMkLVoF8Oc,385,News &amp; Politics,25272
0RQb-I9Vyko,263,Pets &amp; Animals,25273
D_tY1tXOhVg,60,Autos &amp; Vehicles,25274
jHqbqyXCND8,514,Entertainment,25275
ZQ6fSHr5TJg,408,Education,25276
xGJvi4RqdLs,1111,Sports,25277
8rAErOe1O4M,481,Entertainment,25278
bdV9CXZXFss,401,Entertainment,25279
10Y-gWNJ2Sw,403,Education,25280
OUwVHX3242M,138,Entertainment,25281
hI1e29uV66M,15,Music,25282
DBcZqJCkH7I,1371,Sports,25283
1TDqutuNVVg,878,Film &amp; Animation,25284
HZmhxBUdVJU,356,Entertainment,25285
Ll6-eGDpimU,2904,Science &amp; Technology,25286
HZqLWb58GHc,918,Entertainment,25287
JNCkUEeUFy0,117,Music,25288
c2TAq-ue2O4,2781,People &amp; Blogs,25289
egH_w7qLgcU,1056,Sports,25290
MlaGC_LWw78,492,Entertainment,25291
kxdvSViAb3w,91,People &amp; Blogs,25292
V4V9E-lI4Cw,1355,Gaming,25293
zXuy9sjtwOg,1083,Gaming,25294
659mSuTVuUU,1581,Howto &amp; Style,25295
uTmcoMzve1A,561,Science &amp; Technology,25296
4DWkX_oVRlY,86,Sports,25297
A5ZfynAIVP8,160,Comedy,25298
