video_id,duration,genre,row_index
vml4hskxqtE,636,Comedy,221
kgkALngcgnE,168,Music,222
70Cr1_Ff4T4,969,Sports,223
Mle7n1PuH9o,1040,Howto &amp; Style,224
tbsu-AWH-C0,162,Music,225
yVdH3QacEXc,107,Film &amp; Animation,226
GVaPrbcTRgM,216,News &amp; Politics,227
vX5v6umIWXU,464,Music,228
UiOXeTeeDTQ,435,Entertainment,229
iFAn5qMyReQ,615,Entertainment,230
1yxdYv_4h-E,610,Comedy,231
FopIxceEr8g,1040,Entertainment,232
w-hVKXmib1c,790,Gaming,233
AG9qDVXEemc,1136,Gaming,234
9wDhKJsF5Zk,139,Entertainment,235
lcnWx5tiwhM,533,People &amp; Blogs,236
JNJN5HMkRao,80,Entertainment,237
KmVG1Yx1kwQ,772,Science &amp; Technology,238
kgUV1MaD_M8,153,Entertainment,239
6TIsR_7nrNc,155,Entertainment,240
GFqWnnEAutc,974,Sports,241
M6nXYJgO8OQ,1232,Sports,242
8QsH_xPQFqM,118,Entertainment,243
6rhLJ6T6NDI,615,Comedy,244
iSuhEFpt4R8,412,Entertainment,245
bE7xBwds2sU,283,Comedy,246
PT6hPvOqTYc,617,People &amp; Blogs,247
XsmkTqsygD4,109,Music,248
MKHriv5r8pk,600,Entertainment,249
z5l8ovbw_6M,479,Film &amp; Animation,250
vBpKlwm64SI,14345,Entertainment,251
Gj_SlGSZFgA,756,Entertainment,252
havbNjiIY14,73,News &amp; Politics,253
SnsPZj91R7E,1228,Entertainment,254
kEDvBgwblDE,348,News &amp; Politics,255
9AecsACtkB4,164,News &amp; Politics,256
W9Aen8hG20Y,602,Comedy,257
YPEJwoXsKy4,103,News &amp; Politics,258
uRUh9Ucr_yg,489,Sports,259
vzXYz61U3Gk,1251,Travel &amp; Events,260
xNFEor9dhY0,93,Comedy,261
aG8QsfDisdg,154,News &amp; Politics,262
xN_-3ME0LKc,580,Sports,263
p6RatnMhDj8,1571,People &amp; Blogs,264
aagg7bzJyiw,555,Comedy,265
vl8Ze_1UgB8,181,Sports,266
goOmZUwQYlA,20,Entertainment,267
1CEEDBH8KO0,362,Entertainment,268
PHYtv0v2DeA,584,Sports,269
vgRZPiJeKbo,125,Sports,270
TVXCWwvp51s,168,Sports,271
5JC2trEXxhE,544,News &amp; Politics,272
iR7UweUPeNw,563,Sports,273
lVvLIdRdZs4,137,Entertainment,274
6-8A5dOsXek,571,Comedy,275
KX06ksuS6Xo,175,Music,276
x-KbnJ9fvJc,256,Music,277
zrsBjYukE8s,257,Music,278
ybTlN4sx77A,506,Entertainment,279
ouLndhBRL4w,231,Music,280
JnxWuZyNILQ,40,Entertainment,281
mFLUZQf24FY,688,Music,282
8fUGbilT5MQ,960,Howto &amp; Style,283
jUwqV2KxEec,732,Comedy,284
GTp-0S82guE,1037,Howto &amp; Style,285
RN8uoBwRr1k,479,Entertainment,286
EYdFLiXarHU,132,Music,287
vriK-mBCLEw,179,Music,288
02MaoZ5n-uM,122,Sports,289
ReL3kZQvKFQ,33,Entertainment,290
zHPVGSwLhcg,437,Science &amp; Technology,291
jbGRowa5tIk,20,Music,292
ChT34QmFNG8,734,Sports,293
VIUo6yapDbc,2240,Howto &amp; Style,294
CxlPM5msoyU,1048,Sports,295
2Urw9g6DwqY,162,Comedy,296
2cBNEWz9_H0,1001,People &amp; Blogs,297
72r--jsLuus,850,Entertainment,298
pAEa5BnAUgQ,217,Sports,299
F82kzN-ae3o,194,Comedy,300
n_8hxS_7Vis,1112,Sports,301
J78aPJ3VyNs,1329,Entertainment,302
kXLn3HkpjaA,60,Music,303
M9Pmf9AB4Mo,138,Gaming,304
cq68kJ0YACQ,648,Entertainment,305
nt3VVyv5pxQ,889,People &amp; Blogs,306
5WjcDji3xYc,550,Film &amp; Animation,307
qQIes9hxpqQ,243,Sports,308
I6hswz4rIrU,39,Gaming,309
ua4QMFQATco,1089,Education,310
OQZ5ht79nEw,1083,Comedy,311
2avPJ9TZNmU,219,Music,312
sc79ZdNXFcg,597,Sports,313
QMln_LknyKU,920,Science &amp; Technology,314
p7HGUZWq_8s,990,Entertainment,315
3C66w5Z0ixs,,,316
sjr11lGEBg4,248,Music,317
w-aidBdvZo8,1490,Entertainment,318
19xciocXfxg,800,Sports,319
9nidKH8cM38,3016,Education,320
DF5T7HJ0Xug,1160,Autos &amp; Vehicles,321
49Z6Mv4_WCA,647,People &amp; Blogs,322
Jgf0C7jJIoQ,,,323
DiQ2AieIo0Q,1026,Sports,324
BNeDH6UTmXw,621,People &amp; Blogs,325
WGvdHPfwD-k,255,Sports,326
CezxKs9YLv0,163,People &amp; Blogs,327
lApTfFwQWiA,148,Music,328
AdWLrHcnC5I,380,Sports,329
AMXT1ok5UBg,696,People &amp; Blogs,330
gPdUslndvVI,924,People &amp; Blogs,331
uet14uf9NsE,1555,Howto &amp; Style,332
4r3Vm8cEzEI,539,Sports,333
Aur7UgTGlL0,578,Sports,334
Wt5PAIYPYRA,252,Sports,335
7PkTbhzba2k,552,Sports,336
CyKAgXbEX3A,90,Gaming,337
Eg6Y_ZkzWSU,,,338
fITRL6oXWao,473,Sports,339
d1fTmOAGwPM,241,News &amp; Politics,340
cSIrKfmgR1s,536,Sports,341
NvgYhf2LnVI,146,Gaming,342
